School Name,URL,City,State,URL Var Clean,Short URL
West Texas A&M University,http://wtamu.edu,Canyon,TX,http://wtamu.edu,wtamu.edu
University of the Virgin Islands,http://uvi.edu,Saint Thomas,U.S. Virgin Islands,http://uvi.edu,uvi.edu
Brigham Young University,http://byu.edu,Provo,UT,http://byu.edu,byu.edu
Dixie State University,http://dixie.edu,Saint George,UT,http://dixie.edu,dixie.edu
Salt Lake Community College,http://slcc.edu,Salt Lake City,UT,http://slcc.edu,slcc.edu
Snow College,http://snow.edu,Ephraim,UT,http://snow.edu,snow.edu
Southern Utah University,http://suu.edu,Cedar City,UT,http://suu.edu,suu.edu
Utah State University,http://usu.edu,Logan,UT,http://usu.edu,usu.edu
University of Utah,http://utah.edu,Salt Lake City,UT,http://utah.edu,utah.edu
Utah Valley University,http://uvu.edu,Orem,UT,http://uvu.edu,uvu.edu
Weber State University,http://weber.edu,Ogden,UT,http://weber.edu,weber.edu
Western Governors University,https://www.wgu.edu/,Salt Lake City,UT,https://www.wgu.edu/,wgu.edu
Averett University,http://averett.edu,Saint Danville,VA,http://averett.edu,averett.edu
Christendom College,http://christendom.edu,Front Royal,VA,http://christendom.edu,christendom.edu
Christopher Newport University,http://cnu.edu,Newport News,VA,http://cnu.edu,cnu.edu
Dabney S. Lancaster Community College,http://dslcc.edu,Clifton Forge,VA,http://dslcc.edu,dslcc.edu
Eastern Mennonite University,http://emu.edu,Harrisonburg,VA,http://emu.edu,emu.edu
Eastern Virginia Medical School,http://evms.edu,Norfolk,VA,http://evms.edu,evms.edu
Ferrum College,http://ferrum.edu,Ferrum,VA,http://ferrum.edu,ferrum.edu
Germanna Community College,http://germanna.edu,Fredericksburg,VA,http://germanna.edu,germanna.edu
George Mason University,http://gmu.edu,Fairfax,VA,http://gmu.edu,gmu.edu
Hampden-Sydney College,http://hsc.edu,Hampden-Sydney,VA,http://hsc.edu,hsc.edu
The Institute for the Psychological Sciences,http://ipsciences.edu,Arlington,VA,http://ipsciences.edu,ipsciences.edu
James Madison University,http://jmu.edu,Harrisonburg,VA,http://jmu.edu,jmu.edu
Liberty University,http://liberty.edu,Lynchburg,VA,http://liberty.edu,liberty.edu
Longwood University,http://longwood.edu,Farmville,VA,http://longwood.edu,longwood.edu
Marymount University,http://marymount.edu,Arlington,VA,http://marymount.edu,marymount.edu
New River Community College,http://nr.edu,Dublin,VA,http://nr.edu,nr.edu
Norfolk State University,http://nsu.edu,Norfolk,VA,http://nsu.edu,nsu.edu
Northern Virginia Community College,http://nvcc.edu,Springfield,VA,http://nvcc.edu,nvcc.edu
Old Dominion University,http://odu.edu,Norfolk,VA,http://odu.edu,odu.edu
Radford University,http://radford.edu,Radford,VA,http://radford.edu,radford.edu
Randolph College,http://randolphcollege.edu,Lynchburg,VA,http://randolphcollege.edu,randolphcollege.edu
Rappahannock Community College,http://rappahannock.edu,Glenns,VA,http://rappahannock.edu,rappahannock.edu
Regent University,http://regent.edu,Virgina Beach,VA,http://regent.edu,regent.edu
Reynolds Community College,http://reynolds.edu,Richmond,VA,http://reynolds.edu,reynolds.edu
University of Richmond,http://richmond.edu,Richmond,VA,http://richmond.edu,richmond.edu
Randolph-Macon College,http://rmc.edu,Ashland,VA,http://rmc.edu,rmc.edu
Roanoke College,http://roanoke.edu,Salem,VA,http://roanoke.edu,roanoke.edu
Sentara College of Health Sciences,http://sentara.edu,Chesapeake,VA,http://sentara.edu,sentara.edu
Stratford University,http://stratford.edu,Falls Church,VA,http://stratford.edu,stratford.edu
Shenandoah University,http://su.edu,Winchester,VA,http://su.edu,su.edu
Southern Virgina University,http://svu.edu,Buena Vista,VA,http://svu.edu,svu.edu
Southwest Virgina Community College,http://sw.edu,Cedar Bluff,VA,http://sw.edu,sw.edu
Tidewater Community College,http://tcc.edu,Norfolk,VA,http://tcc.edu,tcc.edu
Thomas Nelson Community College,http://tncc.edu,(multiple locations),VA,http://tncc.edu,tncc.edu
University of Mary Washington,http://umw.edu,Fredericksburg,VA,http://umw.edu,umw.edu
University of Virginia's College at Wise,http://uvawise.edu,Wise,VA,http://uvawise.edu,uvawise.edu
Virginia's Community Colleges,http://vccs.edu,Richmond,VA,http://vccs.edu,vccs.edu
Virginia Commonwealth University,http://vcu.edu,Richmond,VA,http://vcu.edu,vcu.edu
Virgina Highlands Community College,http://vhcc.edu,Abingdon,VA,http://vhcc.edu,vhcc.edu
Virginia Institute of Marine Science,http://vims.edu,Gloucester Point,VA,http://vims.edu,vims.edu
University of Virginia,http://virginia.edu,Charlottesville,VA,http://virginia.edu,virginia.edu
Virginia Western Community College,http://virginiawestern.edu,Roanoke,VA,http://virginiawestern.edu,virginiawestern.edu
Virginia International University,http://viu.edu,Fairfax,VA,http://viu.edu,viu.edu
Virginia State University,http://vsu.edu,Petersburg,VA,http://vsu.edu,vsu.edu
Virginia Polytechnic Institute and State University,http://vt.edu,Blacksburg,VA,http://vt.edu,vt.edu
Virginia Union University,http://vuu.edu,Richmond,VA,http://vuu.edu,vuu.edu
Virginia Wesleyan College,http://vwc.edu,Norfolk,VA,http://vwc.edu,vwc.edu
Washington and Lee University,http://wlu.edu,Lexington,VA,http://wlu.edu,wlu.edu
The College of William and Mary,http://wm.edu,Williamsburg,VA,http://wm.edu,wm.edu
Castleton State College of Vermont,http://castleton.edu,Castleton,VT,http://castleton.edu,castleton.edu
Champlain College,http://champlain.edu,Burlington,VT,http://champlain.edu,champlain.edu
Green Mountain College,http://greenmtn.edu,Poultney,VT,http://greenmtn.edu,greenmtn.edu
Johnson State College,http://jsc.edu,Johnson,VT,http://jsc.edu,jsc.edu
Middlebury College,http://middlebury.edu,Middlebury,VT,http://middlebury.edu,middlebury.edu
New England Culinary Institute,http://neci.edu,Montpelier,VT,http://neci.edu,neci.edu
Norwich University,http://norwich.edu,Northfield,VT,http://norwich.edu,norwich.edu
School for International Training,http://sit.edu,Brattleboro,VT,http://sit.edu,sit.edu
Saint Michael's College,http://smcvt.edu,Colchester,VT,http://smcvt.edu,smcvt.edu
University of Vermont,http://uvm.edu,Burlington,VT,http://uvm.edu,uvm.edu
Vermont Law School,http://vermontlaw.edu,South Royalton,VT,http://vermontlaw.edu,vermontlaw.edu
Vermont Technical College,http://vtc.edu,Randolph Center,VT,http://vtc.edu,vtc.edu
Bennington College,http://bennington.edu,Bennington,VT,http://bennington.edu,bennington.edu
Bellevue College,http://bellevuecollege.edu,Bellevue,WA,http://bellevuecollege.edu,bellevuecollege.edu
Big Bend Community College,http://bigbend.edu,Moses Lake,WA,http://bigbend.edu,bigbend.edu
Cascadia Community College,http://cascadia.edu,Bothell,WA,http://cascadia.edu,cascadia.edu
Centralia College,http://centralia.edu,Centralia,WA,http://centralia.edu,centralia.edu
Charter College,http://chartercollege.edu,(multiple locations),WA,http://chartercollege.edu,chartercollege.edu
Clark College,http://clark.edu,Vancouver,WA,http://clark.edu,clark.edu
Central Washington University,http://cwu.edu,Ellensburg,WA,http://cwu.edu,cwu.edu
DigiPen Institute of Technology,http://digipen.edu,Redmond,WA,http://digipen.edu,digipen.edu
Edmonds Community College,http://edcc.edu,Lynnwood,WA,http://edcc.edu,edcc.edu
Everett Community College,http://everettcc.edu,Everett,WA,http://everettcc.edu,everettcc.edu
The Evergreen State College,http://evergreen.edu,Olympia,WA,http://evergreen.edu,evergreen.edu
Eastern Washington University,http://ewu.edu,Cheney,WA,http://ewu.edu,ewu.edu
Faith Evangelical College and Seminary,http://faithseminary.edu,Tacoma,WA,http://faithseminary.edu,faithseminary.edu
Gonzaga University,http://gonzaga.edu,Spokane,WA,http://gonzaga.edu,gonzaga.edu
Green River Community College,http://greenriver.edu,Enumclaw,WA,http://greenriver.edu,greenriver.edu
Highline College,http://highline.edu,Des Moines,WA,http://highline.edu,highline.edu
Mukogawa Fort Wright Institute,http://mfwi.edu,Spokane,WA,http://mfwi.edu,mfwi.edu
North Seattle College,http://northseattle.edu,Seattle,WA,http://northseattle.edu,northseattle.edu
Olympic College,http://olympic.edu,Bremerton,WA,http://olympic.edu,olympic.edu
Peninsula College,http://pencol.edu,Port Angeles,WA,http://pencol.edu,pencol.edu
Perry Technical Institute,http://perrytech.edu,Yakima,WA,http://perrytech.edu,perrytech.edu
Pacific Lutheran University,http://plu.edu,Tacoma,WA,http://plu.edu,plu.edu
Renton Technical College,http://rtc.edu,Renton,WA,http://rtc.edu,rtc.edu
Seattle Central College,http://seattlecentral.edu,Seattle,WA,http://seattlecentral.edu,seattlecentral.edu
Seattle University,http://seattleu.edu,Seattle,WA,http://seattleu.edu,seattleu.edu
Shoreline Community College,http://shoreline.edu,Shoreline,WA,http://shoreline.edu,shoreline.edu
Seattle Institute of Oriental Medicine,http://siom.edu,Seattle,WA,http://siom.edu,siom.edu
Skagit Valley College,http://skagit.edu,Mount Vernon,WA,http://skagit.edu,skagit.edu
South Seattle College,http://southseattle.edu,Seattle,WA,http://southseattle.edu,southseattle.edu
Spokane Falls Community College,http://spokanefalls.edu,Spokane,WA,http://spokanefalls.edu,spokanefalls.edu
Seattle Pacific University,http://spu.edu,Seattle,WA,http://spu.edu,spu.edu
Saint Martin's University,http://stmartin.edu,Lacey,WA,http://stmartin.edu,stmartin.edu
University of Puget Sound,http://pugetsound.edu,Tacoma,WA,http://pugetsound.edu,pugetsound.edu
University of Washington,http://uw.edu,Seattle,WA,http://uw.edu,uw.edu
University of Washington Bothell,http://uwb.edu,Bothell,WA,http://uwb.edu,uwb.edu
Walla Walla University,http://wallawalla.edu,College Place,WA,http://wallawalla.edu,wallawalla.edu
Whitman College,http://whitman.edu,Walla Walla,WA,http://whitman.edu,whitman.edu
Whitworth University,http://whitworth.edu,Spokane,WA,http://whitworth.edu,whitworth.edu
Washington State University,http://wsu.edu,Pullman,WA,http://wsu.edu,wsu.edu
Wenatchee Valley College,http://wvc.edu,Wenatchee,WA,http://wvc.edu,wvc.edu
Walla Walla Community College,http://wwcc.edu,Walla Walla,WA,http://wwcc.edu,wwcc.edu
Western Washington University,http://wwu.edu,Bellingham,WA,http://wwu.edu,wwu.edu
Yakima Valley Community College,http://yvcc.edu,(multiple locations),WA,http://yvcc.edu,yvcc.edu
Alverno College,http://alverno.edu,Milwaukee,WI,http://alverno.edu,alverno.edu
Carroll University,http://carrollu.edu,Waukesha,WI,http://carrollu.edu,carrollu.edu
Carthage College,http://carthage.edu,Kenosha,WI,http://carthage.edu,carthage.edu
Chippewa Valley Technical College,http://cvtc.edu,Eau Claire,WI,http://cvtc.edu,cvtc.edu
Edgewood College,http://edgewood.edu,Madison,WI,http://edgewood.edu,edgewood.edu
Gateway Technical College,http://gtc.edu,Kenosha,WI,http://gtc.edu,gtc.edu
The Institute of Beauty and Wellness,http://ibw.edu,Milwaukee,WI,http://ibw.edu,ibw.edu
Lawrence University,http://lawrence.edu,Appleton,WI,http://lawrence.edu,lawrence.edu
Madison Area Technical College,http://madisoncollege.edu,Madison,WI,http://madisoncollege.edu,madisoncollege.edu
Marquette University,http://marquette.edu,Milwaukee,WI,http://marquette.edu,marquette.edu
Milwaukee Area Technical College,http://matc.edu,Milwaukee,WI,http://matc.edu,matc.edu
Medical College of Wisconsin,http://mcw.edu,Milwaukee,WI,http://mcw.edu,mcw.edu
Milwaukee Institute of Art and Design,http://miad.edu,Milwaukee,WI,http://miad.edu,miad.edu
Moraine Park Technical College,http://morainepark.edu,Fond du Lac,WI,http://morainepark.edu,morainepark.edu
Milwaukee School of Engineering,http://msoe.edu,Milwaukee,WI,http://msoe.edu,msoe.edu
Northland College,http://northland.edu,Ashland,WI,http://northland.edu,northland.edu
Northcentral Technical College,http://ntc.edu,Wausau,WI,http://ntc.edu,ntc.edu
Northeast Wisconsin Technical College,http://nwtc.edu,Green Bay,WI,http://nwtc.edu,nwtc.edu
Silver Lake College of the Holy Family,http://sl.edu,Manitowoc,WI,http://sl.edu,sl.edu
Saint Norbert College,http://snc.edu,De Pere,WI,http://snc.edu,snc.edu
Cardinal Stritch University,http://stritch.edu,Milwaukee,WI,http://stritch.edu,stritch.edu
University of Wisconsin Colleges,http://uwc.edu,Madison,WI,http://uwc.edu,uwc.edu
University of Wisconsin Eau Claire,http://uwec.edu,Eau Claire,WI,http://uwec.edu,uwec.edu
University of Wisconsin Extension,http://uwex.edu,Madison,WI,http://uwex.edu,uwex.edu
University of Wisconsin Green Bay,http://uwgb.edu,Green Bay,WI,http://uwgb.edu,uwgb.edu
University of Wisconsin La Crosse,http://uwlax.edu,La Crosse,WI,http://uwlax.edu,uwlax.edu
University of Wisconsin Milwaukee,http://uwm.edu,Milwaukee,WI,http://uwm.edu,uwm.edu
University of Wisconsin Oshkosh,http://uwosh.edu,Oshkosh,WI,http://uwosh.edu,uwosh.edu
University of Wisconsin Platteville,http://uwplatt.edu,Platteville,WI,http://uwplatt.edu,uwplatt.edu
University of Wisconsin River Falls,http://uwrf.edu,River Falls,WI,http://uwrf.edu,uwrf.edu
University of Wisconsin Stevens Point,http://uwsp.edu,Stevens Point,WI,http://uwsp.edu,uwsp.edu
University of Wisconsin Superior,http://uwsuper.edu,Superior,WI,http://uwsuper.edu,uwsuper.edu
University of Wisconsin Whitewater,http://uww.edu,Whitewater,WI,http://uww.edu,uww.edu
Viterbo University,http://viterbo.edu,La Crosse,WI,http://viterbo.edu,viterbo.edu
Waukesha County Technical College,http://wctc.edu,Pewaukee,WI,http://wctc.edu,wctc.edu
"University of Wisconsin, Madison",http://wisc.edu,Madison,WI,http://wisc.edu,wisc.edu
Wisconsin Indianhead Technical College,http://witc.edu,Shell Lake,WI,http://witc.edu,witc.edu
Wisconsin Lutheran College,http://wlc.edu,Milwaukee,WI,http://wlc.edu,wlc.edu
Wisconsin Technical College System,http://wtcsystem.edu,Madison,WI,http://wtcsystem.edu,wtcsystem.edu
Western Technical College,http://westerntc.edu,La Crosse,WI,http://westerntc.edu,westerntc.edu
American Public University System,http://apus.edu,Charles Town,WV,http://apus.edu,apus.edu
Concord University,http://concord.edu,Athens,WV,http://concord.edu,concord.edu
Eastern West Virgina Community and Technical College,http://easternwv.edu,Moorefield,WV,http://easternwv.edu,easternwv.edu
Fairmont State University,http://fairmontstate.edu,Fairmont,WV,http://fairmontstate.edu,fairmontstate.edu
Marshall University,http://marshall.edu,Huntington,WV,http://marshall.edu,marshall.edu
Ohio Valley University,http://ovu.edu,Vienna,WV,http://ovu.edu,ovu.edu
Pierpont Community and Technical College,http://pierpont.edu,Fairmont,WV,http://pierpont.edu,pierpont.edu
Shepherd University,http://shepherd.edu,Shepherdstown,WV,http://shepherd.edu,shepherd.edu
University of Charleston,http://ucwv.edu,Charleston,WV,http://ucwv.edu,ucwv.edu
West Liberty University,http://westliberty.edu,Wheeling,WV,http://westliberty.edu,westliberty.edu
Wheeling Jesuit University,http://wju.edu,Wheeling,WV,http://wju.edu,wju.edu
West Virginia Northern Community College,http://wvncc.edu,Wheeling,WV,http://wvncc.edu,wvncc.edu
West Virginia State University,http://wvstateu.edu,Institute,WV,http://wvstateu.edu,wvstateu.edu
West Virginia University,http://wvu.edu,Morgantown,WV,http://wvu.edu,wvu.edu
West Virginia Wesleyan College,http://wvwc.edu,Buckhannon,WV,http://wvwc.edu,wvwc.edu
Casper College,http://caspercollege.edu,Casper,WY,http://caspercollege.edu,caspercollege.edu
Central Wyoming College,http://cwc.edu,Riverton,WY,http://cwc.edu,cwc.edu
National Outdoor Leadership School,http://nols.edu,Lander,WY,http://nols.edu,nols.edu
Northwest College,http://northwestcollege.edu,Powell,WY,http://northwestcollege.edu,northwestcollege.edu
Northern Wyoming Community College District,http://sheridan.edu,Sheridan,WY,http://sheridan.edu,sheridan.edu
University of Wyoming,http://uwyo.edu,Laramie,WY,http://uwyo.edu,uwyo.edu
University of Detroit Mercy School of Law,www.law.udmercy.edu/,,,www.law.udmercy.edu/,udmercy.edu
Whittier Law School,https://www.law.whittier.edu/,,,https://www.law.whittier.edu/,whittier.edu
University of Washington Seattle,https://www.washington.edu/,,,https://www.washington.edu/,washington.edu
George Washington University,https://www.gwu.edu/,,,https://www.gwu.edu/,gwu.edu
Brooklyn Law School,https://www.brooklaw.edu,,,https://www.brooklaw.edu,brooklaw.edu
Catholic University,https://www.catholic.edu/index.html,,,https://www.catholic.edu/index.html,catholic.edu
University of California Berkeley,https://www.berkeley.edu/,,,https://www.berkeley.edu/,berkeley.edu
Florida Coastal Law School,https://www.fcsl.edu/index.php,,,https://www.fcsl.edu/index.php,fcsl.edu
Washington University St. Louis,https://wustl.edu/,,,https://wustl.edu/,wustl.edu
Universities of Helsinki & Eastern Finland,www.uef.fi/en/etusivu,,,www.uef.fi/en/etusivu,uef.fi
University of Kentucky,www.uky.edu/,,,www.uky.edu/,uky.edu
University of Nebraska Lincoln,https://www.unl.edu/,,,https://www.unl.edu/,unl.edu
University of Hawaii,https://www.hawaii.edu/,,,https://www.hawaii.edu/,hawaii.edu
College of William & Mary,https://wm.edu/,,,https://wm.edu/,wm.edu
University of North Carolina Chapel Hill ,https://www.unc.edu/,,,https://www.unc.edu/,unc.edu
Washington & Lee University,https://www.wlu.edu/,,,https://www.wlu.edu/,wlu.edu
Widener University Commonwealth,https://commonwealthlaw.widener.edu/,,,https://commonwealthlaw.widener.edu/,widener.edu
University of North Carolina Chapel Hill,https://www.unc.edu/,,,https://www.unc.edu/,unc.edu
Cumberland School of Law Samford University,https://www.samford.edu/cumberlandlaw/,,,https://www.samford.edu/cumberlandlaw/,samford.edu
University of Iowa,https://uiowa.edu/,,,https://uiowa.edu/,uiowa.edu
Cleveland-Marshall College of Law,https://www.law.csuohio.edu/,,,https://www.law.csuohio.edu/,csuohio.edu
McGill University,https://www.mcgill.ca/,,,https://www.mcgill.ca/,mcgill.ca
Loyola Law School Los Angeles,https://www.lls.edu/,,,https://www.lls.edu/,lls.edu
Indiana University Indianapolis,https://www.iupui.edu/,,,https://www.iupui.edu/,iupui.edu
University of Wisconsin Madison,https://www.wisc.edu/,,,https://www.wisc.edu/,wisc.edu
University of Akron,https://www.uakron.edu/,,,https://www.uakron.edu/,uakron.edu
Pennsylvania State University Dickinson School of Law (Carlysle),https://dickinsonlaw.psu.edu/,,,https://dickinsonlaw.psu.edu/,psu.edu
Ava Maria School of Law,https://www.avemarialaw.edu/,,,https://www.avemarialaw.edu/,avemarialaw.edu
Southwestern Law School,https://www.swlaw.edu/,,,https://www.swlaw.edu/,swlaw.edu
Harvard University ,https://www.harvard.edu/,,,https://www.harvard.edu/,harvard.edu
Cardozo Law School,https://cardozo.yu.edu/,,,https://cardozo.yu.edu/,yu.edu
University of Oklahoma Norman,www.ou.edu/,,,www.ou.edu/,ou.edu
University of Houston,www.uh.edu/,,,www.uh.edu/,uh.edu
Chicago-Kent College of Law,www.uh.edu/,,,www.uh.edu/,uh.edu
University of California Hastings,https://www.uchastings.edu/,,,https://www.uchastings.edu/,uchastings.edu
University of Florida Gainesville,www.ufl.edu/,,,www.ufl.edu/,ufl.edu
Albany Law School,https://www.albanylaw.edu/,,,https://www.albanylaw.edu/,albanylaw.edu
Northwestern University ,https://www.northwestern.edu/,,,https://www.northwestern.edu/,northwestern.edu
Lewis & Clark College,https://www.lclark.edu/,,,https://www.lclark.edu/,lclark.edu
University of Texas Austin,https://www.utexas.edu/,,,https://www.utexas.edu/,utexas.edu
Rutgers University Camden,https://www.camden.rutgers.edu/,,,https://www.camden.rutgers.edu/,rutgers.edu
University of Minnesota Twin Cities,https://twin-cities.umn.edu/,,,https://twin-cities.umn.edu/,umn.edu
University of the Pacific McGeorge School of Law,https://www.mcgeorge.edu/,,,https://www.mcgeorge.edu/,mcgeorge.edu
Columbia University ,https://www.columbia.edu/,,,https://www.columbia.edu/,columbia.edu
University of Missouri,https://missouri.edu/,,,https://missouri.edu/,missouri.edu
University of Melbourne,https://www.unimelb.edu.au/,,,https://www.unimelb.edu.au/,unimelb.edu.au
College of William and Mary,http://sandiego.edu,,,http://sandiego.edu,sandiego.edu
University of Louisville,louisville.edu/,,,louisville.edu/,louisville.edu
Creighton Universitiy,https://www.creighton.edu/,,,https://www.creighton.edu/,creighton.edu
University of Denver Sturm College of Law,https://www.law.du.edu/,,,https://www.law.du.edu/,du.edu
New York Law School,http://fordham.edu,,,http://fordham.edu,fordham.edu
John Marshall Law School (Atlanta) ,http://american.edu,,,http://american.edu,american.edu
University of Amsterdam,https://www.uva.nl/en,,,https://www.uva.nl/en,uva.nl
Rutgers University at Newark,https://www.newark.rutgers.edu/,,,https://www.newark.rutgers.edu/,rutgers.edu
University of Mississippi,https://olemiss.edu/,,,https://olemiss.edu/,olemiss.edu
University of Wisconsin at Madison,https://www.wisc.edu/,,,https://www.wisc.edu/,wisc.edu
University of Tennessee,https://www.utk.edu/,,,https://www.utk.edu/,utk.edu
University of British Columbia,https://www.ubc.ca/,,,https://www.ubc.ca/,ubc.ca
McGeorge School of Law University of the Pacific,https://www.mcgeorge.edu/,,,https://www.mcgeorge.edu/,mcgeorge.edu
University of Washington at Seattle,https://www.washington.edu/,,,https://www.washington.edu/,washington.edu
University of California at Los Angeles,www.ucla.edu/,,,www.ucla.edu/,ucla.edu
St. Thomas University (Florida) ,https://www.stu.edu/,,,https://www.stu.edu/,stu.edu
Yale university,https://www.yale.edu/,,,https://www.yale.edu/,yale.edu
Akron university,https://www.uakron.edu/,,,https://www.uakron.edu/,uakron.edu
Alabama university,https://www.ua.edu/,,,https://www.ua.edu/,ua.edu
Albany university,https://www.albany.edu/,,,https://www.albany.edu/,albany.edu
Alberta university,https://www.ualberta.ca/,,,https://www.ualberta.ca/,ualberta.ca
American (Wash Coll of Law) university,https://www.wcl.american.edu/,,,https://www.wcl.american.edu/,american.edu
Arizona university,https://www.arizona.edu/,,,https://www.arizona.edu/,arizona.edu
Arizona State university,https://www.asu.edu/,,,https://www.asu.edu/,asu.edu
Arkansas university,https://www.uark.edu/,,,https://www.uark.edu/,uark.edu
Arkansas-Fayetteville university,https://www.uark.edu/,,,https://www.uark.edu/,uark.edu
Baltimore university,www.ubalt.edu/,,,www.ubalt.edu/,ubalt.edu
Barry university,https://www.barry.edu/,,,https://www.barry.edu/,barry.edu
Berkeley university,https://www.berkeley.edu/,,,https://www.berkeley.edu/,berkeley.edu
Boston College university,https://www.bc.edu/,,,https://www.bc.edu/,bc.edu
Boston University university,https://www.bu.edu/,,,https://www.bu.edu/,bu.edu
Brooklyn university,https://www.bu.edu/,,,https://www.bu.edu/,bu.edu
Brooklyn College Sociology university,www.brooklyn.cuny.edu › ... › Departments › Sociology,,,www.brooklyn.cuny.edu,cuny.edu
Buffalo university,www.buffalo.edu/,,,www.buffalo.edu/,buffalo.edu
BYU university,https://www.byu.edu/,,,https://www.byu.edu/,byu.edu
Cal Western university,https://www.lostcolleges.com/california-western-university,,,https://www.lostcolleges.com/california-western-university,lostcolleges.com
Calgary university,https://www.ucalgary.ca/,,,https://www.ucalgary.ca/,ucalgary.ca
California Western university,https://www.lostcolleges.com/california-western-university,,,https://www.lostcolleges.com/california-western-university,lostcolleges.com
Campbell university,https://www.campbell.edu/,,,https://www.campbell.edu/,campbell.edu
Cardozo university,https://cardozo.yu.edu/,,,https://cardozo.yu.edu/,yu.edu
Chicago university,https://www.uchicago.edu/,,,https://www.uchicago.edu/,uchicago.edu
Chinese U of Hong Kong university,www.cuhk.edu.hk/,,,www.cuhk.edu.hk/,cuhk.edu.hk
Chinese University of Hong Kong university,www.cuhk.edu.hk/,,,www.cuhk.edu.hk/,cuhk.edu.hk
Colorado university,https://www.colorado.edu/,,,https://www.colorado.edu/,colorado.edu
Columbia university,https://www.columbia.edu/,,,https://www.columbia.edu/,columbia.edu
Concordia university,https://www.csp.edu/,,,https://www.csp.edu/,csp.edu
Connecticut university,https://uconn.edu/,,,https://uconn.edu/,uconn.edu
Cornell university,https://www.cornell.edu/,,,https://www.cornell.edu/,cornell.edu
CUNY university,https://www2.cuny.edu/,,,https://www2.cuny.edu/,cuny.edu
Davis university,https://www.ucdavis.edu/,,,https://www.ucdavis.edu/,ucdavis.edu
Dayton university,https://udayton.edu/,,,https://udayton.edu/,udayton.edu
Deakin university,https://www.deakin.edu.au/,,,https://www.deakin.edu.au/,deakin.edu.au
Denver university,https://www.du.edu/,,,https://www.du.edu/,du.edu
Detroit Mercy university,https://www.udmercy.edu/,,,https://www.udmercy.edu/,udmercy.edu
Drexel university,https://drexel.edu/,,,https://drexel.edu/,drexel.edu
Duke university,https://www.duke.edu/,,,https://www.duke.edu/,duke.edu
Duquesne university,https://www.duq.edu/,,,https://www.duq.edu/,duq.edu
Emory university,www.emory.edu/home/index.html,,,www.emory.edu/home/index.html,emory.edu
Florida university,www.ufl.edu/,,,www.ufl.edu/,ufl.edu
Florida State university,https://www.fsu.edu/,,,https://www.fsu.edu/,fsu.edu
Fordham university,https://www.fordham.edu/,,,https://www.fordham.edu/,fordham.edu
George Mason university,https://www2.gmu.edu/,,,https://www2.gmu.edu/,gmu.edu
Georgetown university,https://www.georgetown.edu/,,,https://www.georgetown.edu/,georgetown.edu
Georgia university,https://www.uga.edu/,,,https://www.uga.edu/,uga.edu
Georgia State university,https://www.gsu.edu/,,,https://www.gsu.edu/,gsu.edu
GW university,https://www.gwu.edu/,,,https://www.gwu.edu/,gwu.edu
Harvard university,https://www.harvard.edu/,,,https://www.harvard.edu/,harvard.edu
Harvard Medical School university,https://hms.harvard.edu/,,,https://hms.harvard.edu/,harvard.edu
Hastings university,https://www.hastings.edu/,,,https://www.hastings.edu/,hastings.edu
Hawaii university,https://www.hawaii.edu/,,,https://www.hawaii.edu/,hawaii.edu
Hebrew university,https://new.huji.ac.il/en,,,https://new.huji.ac.il/en,huji.ac.il
Hebrew University university,https://overseas.huji.ac.il/,,,https://overseas.huji.ac.il/,huji.ac.il
Hofstra university,https://www.hofstra.edu/,,,https://www.hofstra.edu/,hofstra.edu
Hong Kong university,https://www.hku.hk/,,,https://www.hku.hk/,hku.hk
Houston university,www.uh.edu/,,,www.uh.edu/,uh.edu
Howard university,https://home.howard.edu/,,,https://home.howard.edu/,howard.edu
Idaho university,https://www.uidaho.edu/,,,https://www.uidaho.edu/,uidaho.edu
Illinois university,https://illinois.edu/,,,https://illinois.edu/,illinois.edu
Indiana (Bloomington) university,https://www.indiana.edu/,,,https://www.indiana.edu/,indiana.edu
Indiana Kelley Sch of Bus university,https://kelley.iu.edu/,,,https://kelley.iu.edu/,iu.edu
Indiana Tech university,https://www.indianatech.edu/,,,https://www.indianatech.edu/,indianatech.edu
Indiana-Bloomington university,https://www.indiana.edu/,,,https://www.indiana.edu/,indiana.edu
Iowa university,https://uiowa.edu/,,,https://uiowa.edu/,uiowa.edu
Kelley School (Indiana) university,https://kelley.iu.edu/,,,https://kelley.iu.edu/,iu.edu
Kentucky university,www.uky.edu/,,,www.uky.edu/,uky.edu
LaVerne university,https://laverne.edu/,,,https://laverne.edu/,laverne.edu
Legal Stud. Dept Fox Bus. Sch. Temple university,https://www.fox.temple.edu/departments/legal-studies-in-business/,,,https://www.fox.temple.edu/departments/legal-studies-in-business/,temple.edu
London School of Economics university,www.lse.ac.uk/,,,www.lse.ac.uk/,lse.ac.uk
Louisville university,louisville.edu/,,,louisville.edu/,louisville.edu
Loyola-Chicago university,https://www.luc.edu/,,,https://www.luc.edu/,luc.edu
LSU university,https://www.lsu.edu/,,,https://www.lsu.edu/,lsu.edu
Maine university,https://umaine.edu/,,,https://umaine.edu/,umaine.edu
Marine Corps University university,https://www.usmcu.edu/,,,https://www.usmcu.edu/,usmcu.edu
Marquette university,https://www.marquette.edu/,,,https://www.marquette.edu/,marquette.edu
Marron Institute (NYU) university,https://marroninstitute.nyu.edu/,,,https://marroninstitute.nyu.edu/,nyu.edu
Maryland university,https://www.umd.edu/,,,https://www.umd.edu/,umd.edu
